Mitchell Weiser,2024-01-06,1.0,13384965.0
Mitchell Weiser,2024-01-07,1.0,13152443.0
Mitchell Weiser,2024-01-08,1.0,12817905.0
Mitchell Weiser,2024-01-09,1.0,12504660.0
Mitchell Weiser,2024-01-10,1.0,12240748.0
Mitchell Weiser,2024-01-11,1.0,12000586.0
Mitchell Weiser,2024-01-12,1.0,11786556.0
Mitchell Weiser,2024-01-13,1.0,11420048.0
Mitchell Weiser,2024-01-14,1.0,11107479.0
Mitchell Weiser,2024-01-15,1.0,10867075.0
Mitchell Weiser,2024-01-16,1.0,10632387.0
Mitchell Weiser,2024-01-17,1.0,10388117.0
Mitchell Weiser,2024-01-18,1.0,10160856.0
Mitchell Weiser,2024-01-19,1.0,9870064.0
Mitchell Weiser,2024-01-20,1.0,9702966.0
Mitchell Weiser,2024-01-21,1.0,9735295.0
Mitchell Weiser,2024-01-22,1.0,10019816.0
Mitchell Weiser,2024-01-23,1.0,10259653.0
Mitchell Weiser,2024-01-24,1.0,10497103.0
Mitchell Weiser,2024-01-25,1.0,10713802.0
Mitchell Weiser,2024-01-26,1.0,10919375.0
Mitchell Weiser,2024-01-27,1.0,11124417.0
Mitchell Weiser,2024-01-28,1.0,11276033.0
Mitchell Weiser,2024-01-29,1.0,11395338.0
Mitchell Weiser,2024-01-30,1.0,11483969.0
Mitchell Weiser,2024-01-31,1.0,11530688.0
Mitchell Weiser,2024-02-01,1.0,11543047.0
Mitchell Weiser,2024-02-02,1.0,11576388.0
Mitchell Weiser,2024-02-03,1.0,11663075.0
Mitchell Weiser,2024-02-04,1.0,11770027.0
Mitchell Weiser,2024-02-05,1.0,11860668.0
Mitchell Weiser,2024-02-06,1.0,11929287.0
Mitchell Weiser,2024-02-07,1.0,11967836.0
Mitchell Weiser,2024-02-08,1.0,11973548.0
Mitchell Weiser,2024-02-09,1.0,11724653.0
Mitchell Weiser,2024-02-10,1.0,11423617.0
Mitchell Weiser,2024-02-11,1.0,11067034.0
Mitchell Weiser,2024-02-12,1.0,10677546.0
Mitchell Weiser,2024-02-13,1.0,10353503.0
Mitchell Weiser,2024-02-14,1.0,10270162.0
Mitchell Weiser,2024-02-15,1.0,10229609.0
Mitchell Weiser,2024-02-16,1.0,10240381.0
Mitchell Weiser,2024-02-17,1.0,10296407.0
Mitchell Weiser,2024-02-18,1.0,10421744.0
Mitchell Weiser,2024-02-19,1.0,10628905.0
Mitchell Weiser,2024-02-20,1.0,10854735.0
Mitchell Weiser,2024-02-21,1.0,11077979.0
Mitchell Weiser,2024-02-22,1.0,11295981.0
Mitchell Weiser,2024-02-23,1.0,11487778.0
Mitchell Weiser,2024-02-24,1.0,11671249.0
Mitchell Weiser,2024-02-25,1.0,11834971.0
Mitchell Weiser,2024-02-26,1.0,12037823.0
Mitchell Weiser,2024-02-27,1.0,12244968.0
Mitchell Weiser,2024-02-28,1.0,12424636.0
Mitchell Weiser,2024-02-29,1.0,12581694.0
Mitchell Weiser,2024-03-01,1.0,12688539.0
Mitchell Weiser,2024-03-02,1.0,12796809.0
Mitchell Weiser,2024-03-03,1.0,12911054.0
Mitchell Weiser,2024-03-04,1.0,13046657.0
Mitchell Weiser,2024-03-05,1.0,13207492.0
Mitchell Weiser,2024-03-06,1.0,13315052.0
Mitchell Weiser,2024-03-07,1.0,13380645.0
Mitchell Weiser,2024-03-08,1.0,13408708.0
Mitchell Weiser,2024-03-09,1.0,13426159.0
Mitchell Weiser,2024-03-10,1.0,13441578.0
Mitchell Weiser,2024-03-11,1.0,13481788.0
Mitchell Weiser,2024-03-12,1.0,13535322.0
Mitchell Weiser,2024-03-13,1.0,13582025.0
Mitchell Weiser,2024-03-14,1.0,13641849.0
Mitchell Weiser,2024-03-15,1.0,13676109.0
Mitchell Weiser,2024-03-16,1.0,13713510.0
Mitchell Weiser,2024-03-17,1.0,13630610.0
Mitchell Weiser,2024-03-18,1.0,13367258.0
Mitchell Weiser,2024-03-19,1.0,13002312.0
Mitchell Weiser,2024-03-20,1.0,12632233.0
Mitchell Weiser,2024-03-21,1.0,12186362.0
Mitchell Weiser,2024-03-22,1.0,11719807.0
Mitchell Weiser,2024-03-23,1.0,11209688.0
Mitchell Weiser,2024-03-24,1.0,10683451.0
Mitchell Weiser,2024-03-25,1.0,10257603.0
Mitchell Weiser,2024-03-26,1.0,9822755.0
Mitchell Weiser,2024-03-27,1.0,9561053.0
Mitchell Weiser,2024-03-28,1.0,9305826.0
Mitchell Weiser,2024-03-29,1.0,9134618.0
Mitchell Weiser,2024-03-30,1.0,8985834.0
Mitchell Weiser,2024-03-31,1.0,9015758.0
Mitchell Weiser,2024-04-01,1.0,9108838.0
Mitchell Weiser,2024-04-02,1.0,9239967.0
Mitchell Weiser,2024-04-03,1.0,9468354.0
Mitchell Weiser,2024-04-04,1.0,9698608.0
Mitchell Weiser,2024-04-05,1.0,9924197.0
Mitchell Weiser,2024-04-06,1.0,10145688.0
Mitchell Weiser,2024-04-07,1.0,10279087.0
Mitchell Weiser,2024-04-08,1.0,10429258.0
Mitchell Weiser,2024-04-09,1.0,10573930.0
Mitchell Weiser,2024-04-10,1.0,10697414.0
Mitchell Weiser,2024-04-11,1.0,10807083.0
Mitchell Weiser,2024-04-12,1.0,10874842.0
Mitchell Weiser,2024-04-13,1.0,10932091.0
Mitchell Weiser,2024-04-14,1.0,10982875.0
Mitchell Weiser,2024-04-15,1.0,11020035.0
Mitchell Weiser,2024-04-16,1.0,11053145.0
Mitchell Weiser,2024-04-17,1.0,11065424.0
Mitchell Weiser,2024-04-18,1.0,11067337.0
Mitchell Weiser,2024-04-19,1.0,11070462.0
Mitchell Weiser,2024-04-20,1.0,11072635.0
Mitchell Weiser,2024-04-21,1.0,11083429.0
Mitchell Weiser,2024-04-22,1.0,11133033.0
Mitchell Weiser,2024-04-23,1.0,11198499.0
Mitchell Weiser,2024-04-24,1.0,11268123.0
Mitchell Weiser,2024-04-25,1.0,11330346.0
Mitchell Weiser,2024-04-26,1.0,11365152.0
Mitchell Weiser,2024-04-27,1.0,11397910.0
Mitchell Weiser,2024-04-28,1.0,11469683.0
Mitchell Weiser,2024-04-29,1.0,11609874.0
Mitchell Weiser,2024-04-30,1.0,11750727.0
Mitchell Weiser,2024-05-01,1.0,11876141.0
Mitchell Weiser,2024-05-02,1.0,11985923.0
Mitchell Weiser,2024-05-03,1.0,12092065.0
Mitchell Weiser,2024-05-04,1.0,12142211.0
Mitchell Weiser,2024-05-05,1.0,12179723.0
Mitchell Weiser,2024-05-06,1.0,12238348.0
Mitchell Weiser,2024-05-07,1.0,12298085.0
Mitchell Weiser,2024-05-08,1.0,12347910.0
Mitchell Weiser,2024-05-09,1.0,12368988.0
Mitchell Weiser,2024-05-10,1.0,12392933.0
Mitchell Weiser,2024-05-11,1.0,12409660.0
Mitchell Weiser,2024-05-12,1.0,12422027.0
Mitchell Weiser,2024-05-13,1.0,12464571.0
Mitchell Weiser,2024-05-14,1.0,12521455.0
Mitchell Weiser,2024-05-15,1.0,12580356.0
Mitchell Weiser,2024-05-16,1.0,12629187.0
Mitchell Weiser,2024-05-17,1.0,12679489.0
Mitchell Weiser,2024-05-18,1.0,12716686.0
Mitchell Weiser,2024-05-19,1.0,12258974.0
Mitchell Weiser,2024-05-20,1.0,11759125.0
Mitchell Weiser,2024-05-21,1.0,11268365.0
Mitchell Weiser,2024-05-22,1.0,10860032.0
Mitchell Weiser,2024-05-23,1.0,10357543.0
Mitchell Weiser,2024-05-24,1.0,10165885.0
Mitchell Weiser,2024-05-25,1.0,9683180.0
Mitchell Weiser,2024-05-26,1.0,9532603.0
Mitchell Weiser,2024-05-27,1.0,9427685.0
Mitchell Weiser,2024-05-28,1.0,9371772.0
Mitchell Weiser,2024-05-29,1.0,9315415.0
Mitchell Weiser,2024-05-30,1.0,9317396.0
Mitchell Weiser,2024-05-31,1.0,9344139.0
Mitchell Weiser,2024-06-01,1.0,9360890.0
Mitchell Weiser,2024-06-02,1.0,9386517.0
Mitchell Weiser,2024-06-03,1.0,9429586.0
Mitchell Weiser,2024-06-04,1.0,9488541.0
Mitchell Weiser,2024-06-05,1.0,9548110.0
Mitchell Weiser,2024-06-06,1.0,9590479.0
Mitchell Weiser,2024-06-07,1.0,9644951.0
Mitchell Weiser,2024-06-08,1.0,9677176.0
Mitchell Weiser,2024-06-09,1.0,9737307.0
Mitchell Weiser,2024-06-10,1.0,9785554.0
Mitchell Weiser,2024-06-11,1.0,9837902.0
Mitchell Weiser,2024-06-12,1.0,9892358.0
Mitchell Weiser,2024-06-13,1.0,9924988.0
Mitchell Weiser,2024-06-14,1.0,9954770.0
Mitchell Weiser,2024-06-15,1.0,9993515.0
Mitchell Weiser,2024-06-16,1.0,10016573.0
Mitchell Weiser,2024-06-17,1.0,10041982.0
Mitchell Weiser,2024-06-18,1.0,10060567.0
Mitchell Weiser,2024-06-19,1.0,10079278.0
Mitchell Weiser,2024-06-20,1.0,10094311.0
Mitchell Weiser,2024-06-21,1.0,10125205.0
Mitchell Weiser,2024-06-22,1.0,10161939.0
Mitchell Weiser,2024-06-23,1.0,10185393.0
Mitchell Weiser,2024-06-24,1.0,10208133.0
Mitchell Weiser,2024-06-25,1.0,10243113.0
Mitchell Weiser,2024-06-26,1.0,10265182.0
Mitchell Weiser,2024-06-27,1.0,10288552.0
Mitchell Weiser,2024-06-28,1.0,10312422.0
Mitchell Weiser,2024-06-29,1.0,10331280.0
Mitchell Weiser,2024-06-30,1.0,10349016.0
Mitchell Weiser,2024-07-01,1.0,10371400.0
Mitchell Weiser,2024-07-02,1.0,10427405.0
Mitchell Weiser,2024-07-03,1.0,10532899.0
Mitchell Weiser,2024-07-04,1.0,10842888.0
Mitchell Weiser,2024-07-05,1.0,11193454.0
Mitchell Weiser,2024-07-06,1.0,11374549.0
Mitchell Weiser,2024-07-07,1.0,11610511.0
Mitchell Weiser,2024-07-08,1.0,11700991.0
Mitchell Weiser,2024-07-09,1.0,11794711.0
Mitchell Weiser,2024-07-10,1.0,11870421.0
Mitchell Weiser,2024-07-11,1.0,11969490.0
Mitchell Weiser,2024-07-12,1.0,12048188.0
Mitchell Weiser,2024-07-13,1.0,12131423.0
Mitchell Weiser,2024-07-14,1.0,12207331.0
Mitchell Weiser,2024-07-15,1.0,12291378.0
Maximilian Arnold,2023-07-16,1.0,27783010.0
Maximilian Arnold,2023-07-17,1.0,27883481.0
Maximilian Arnold,2023-07-18,1.0,28001764.0
Maximilian Arnold,2023-07-19,1.0,28118733.0
Maximilian Arnold,2023-07-20,1.0,28240279.0
Maximilian Arnold,2023-07-21,1.0,28356132.0
Maximilian Arnold,2023-07-22,1.0,28445972.0
Maximilian Arnold,2023-07-23,1.0,28521203.0
Maximilian Arnold,2023-07-24,1.0,28604971.0
Maximilian Arnold,2023-07-25,1.0,28692701.0
Maximilian Arnold,2023-07-26,1.0,28778703.0
Maximilian Arnold,2023-07-27,1.0,28851622.0
Maximilian Arnold,2023-07-28,1.0,28910081.0
Maximilian Arnold,2023-07-29,1.0,28967615.0
Maximilian Arnold,2023-07-30,1.0,29030819.0
Maximilian Arnold,2023-07-31,1.0,29101307.0
Maximilian Arnold,2023-08-01,1.0,29178238.0
Maximilian Arnold,2023-08-02,1.0,29277040.0
Maximilian Arnold,2023-08-03,1.0,29377040.0
Maximilian Arnold,2023-08-04,1.0,29469828.0
Maximilian Arnold,2023-08-05,1.0,29562922.0
Maximilian Arnold,2023-08-06,1.0,29640452.0
Maximilian Arnold,2023-08-07,1.0,29732186.0
Maximilian Arnold,2023-08-08,1.0,29817402.0
Maximilian Arnold,2023-08-09,1.0,29880089.0
Maximilian Arnold,2023-08-10,1.0,29933854.0
Maximilian Arnold,2023-08-11,1.0,29981923.0
Maximilian Arnold,2023-08-12,1.0,29985017.0
Maximilian Arnold,2023-08-13,1.0,29987946.0
Maximilian Arnold,2023-08-14,1.0,29994231.0
Maximilian Arnold,2023-08-15,1.0,29976515.0
Maximilian Arnold,2023-08-16,1.0,29859081.0
Maximilian Arnold,2023-08-17,1.0,29660682.0
Maximilian Arnold,2023-08-18,1.0,29518355.0
Maximilian Arnold,2023-08-19,1.0,29234747.0
Maximilian Arnold,2023-08-20,1.0,28671852.0
Maximilian Arnold,2023-08-21,1.0,28039727.0
Maximilian Arnold,2023-08-22,1.0,27449238.0
Maximilian Arnold,2023-08-23,1.0,26861738.0
Maximilian Arnold,2023-08-24,1.0,26206507.0
Maximilian Arnold,2023-08-25,1.0,25491099.0
Maximilian Arnold,2023-08-26,1.0,24917504.0
Maximilian Arnold,2023-08-27,1.0,24540118.0
Maximilian Arnold,2023-08-28,1.0,24145057.0
Maximilian Arnold,2023-08-29,1.0,23826235.0
Maximilian Arnold,2023-08-30,1.0,23480221.0
Maximilian Arnold,2023-08-31,1.0,23221899.0
Maximilian Arnold,2023-09-01,1.0,23039347.0
Maximilian Arnold,2023-09-02,1.0,22980356.0
Maximilian Arnold,2023-09-03,1.0,22832217.0
Maximilian Arnold,2023-09-04,1.0,22615452.0
Maximilian Arnold,2023-09-05,1.0,22411502.0
Maximilian Arnold,2023-09-06,1.0,22261037.0
Maximilian Arnold,2023-09-07,1.0,22066565.0
Maximilian Arnold,2023-09-08,1.0,21851803.0
Maximilian Arnold,2023-09-09,1.0,21665736.0
Maximilian Arnold,2023-09-10,1.0,21512633.0
Maximilian Arnold,2023-09-11,1.0,21406914.0
Maximilian Arnold,2023-09-12,1.0,21353779.0
Maximilian Arnold,2023-09-13,1.0,21355088.0
Maximilian Arnold,2023-09-14,1.0,21334735.0
Maximilian Arnold,2023-09-15,1.0,21306682.0
Maximilian Arnold,2023-09-16,1.0,21317055.0
Maximilian Arnold,2023-09-17,1.0,21309330.0
Maximilian Arnold,2023-09-18,1.0,21231553.0
Maximilian Arnold,2023-09-19,1.0,21071644.0
Maximilian Arnold,2023-09-20,1.0,20830446.0
Maximilian Arnold,2023-09-21,1.0,20582981.0
Maximilian Arnold,2023-09-22,1.0,20333209.0
Maximilian Arnold,2023-09-23,1.0,20128159.0
Maximilian Arnold,2023-09-24,1.0,19893356.0
Maximilian Arnold,2023-09-25,1.0,19679631.0
Maximilian Arnold,2023-09-26,1.0,19522795.0
Maximilian Arnold,2023-09-27,1.0,19357502.0
Maximilian Arnold,2023-09-28,1.0,19139826.0
Maximilian Arnold,2023-09-29,1.0,18941533.0
Maximilian Arnold,2023-09-30,1.0,18878749.0
Maximilian Arnold,2023-10-01,1.0,18913536.0
Maximilian Arnold,2023-10-02,1.0,18963179.0
Maximilian Arnold,2023-10-03,1.0,19065638.0
Maximilian Arnold,2023-10-04,1.0,19161029.0
Maximilian Arnold,2023-10-05,1.0,19225537.0
Maximilian Arnold,2023-10-06,1.0,19258870.0
Maximilian Arnold,2023-10-07,1.0,19345480.0
Maximilian Arnold,2023-10-08,1.0,19409599.0
Maximilian Arnold,2023-10-09,1.0,19482018.0
Maximilian Arnold,2023-10-10,1.0,19553015.0
Maximilian Arnold,2023-10-11,1.0,19619047.0
Maximilian Arnold,2023-10-12,1.0,19664584.0
Maximilian Arnold,2023-10-13,1.0,19691973.0
Maximilian Arnold,2023-10-14,1.0,19705380.0
Maximilian Arnold,2023-10-15,1.0,19707884.0
Maximilian Arnold,2023-10-16,1.0,19717187.0
Maximilian Arnold,2023-10-17,1.0,19726237.0
Maximilian Arnold,2023-10-18,1.0,19733831.0
Maximilian Arnold,2023-10-19,1.0,19689701.0
Maximilian Arnold,2023-10-20,1.0,19454831.0
Maximilian Arnold,2023-10-21,1.0,19212120.0
Maximilian Arnold,2023-10-22,1.0,18947338.0
Maximilian Arnold,2023-10-23,1.0,18609324.0
Maximilian Arnold,2023-10-24,1.0,18337721.0
Maximilian Arnold,2023-10-25,1.0,18028074.0
Maximilian Arnold,2023-10-26,1.0,17762752.0
Maximilian Arnold,2023-10-27,1.0,17537564.0
Maximilian Arnold,2023-10-28,1.0,17322487.0
Maximilian Arnold,2023-10-29,1.0,16979779.0
Maximilian Arnold,2023-10-30,1.0,16772854.0
Maximilian Arnold,2023-10-31,1.0,16589900.0
Maximilian Arnold,2023-11-01,1.0,16403994.0
Maximilian Arnold,2023-11-02,1.0,16298258.0
Maximilian Arnold,2023-11-03,1.0,16300526.0
Maximilian Arnold,2023-11-04,1.0,16313068.0
Maximilian Arnold,2023-11-05,1.0,16319857.0
Maximilian Arnold,2023-11-06,1.0,16349085.0
Maximilian Arnold,2023-11-07,1.0,16382247.0
Maximilian Arnold,2023-11-08,1.0,16406499.0
Maximilian Arnold,2023-11-09,1.0,16419356.0
Maximilian Arnold,2023-11-10,1.0,16420799.0
Maximilian Arnold,2023-11-11,1.0,16485543.0
Maximilian Arnold,2023-11-12,1.0,16559518.0
Maximilian Arnold,2023-11-13,1.0,16659660.0
Maximilian Arnold,2023-11-14,1.0,16768696.0
Maximilian Arnold,2023-11-15,1.0,16854662.0
Maximilian Arnold,2023-11-16,1.0,16910124.0
Maximilian Arnold,2023-11-17,1.0,16932539.0
Maximilian Arnold,2023-11-18,1.0,16896822.0
Maximilian Arnold,2023-11-19,1.0,16801261.0
Maximilian Arnold,2023-11-20,1.0,16510160.0
Maximilian Arnold,2023-11-21,1.0,16127088.0
Maximilian Arnold,2023-11-22,1.0,15731982.0
Maximilian Arnold,2023-11-23,1.0,15345496.0
Maximilian Arnold,2023-11-24,1.0,15028010.0
Maximilian Arnold,2023-11-25,1.0,14725096.0
Maximilian Arnold,2023-11-26,1.0,14315963.0
Maximilian Arnold,2023-11-27,1.0,13961896.0
Maximilian Arnold,2023-11-28,1.0,13692343.0
Maximilian Arnold,2023-11-29,1.0,13319860.0
Maximilian Arnold,2023-11-30,1.0,13007308.0
Maximilian Arnold,2023-12-01,1.0,12631873.0
Maximilian Arnold,2023-12-02,1.0,12213101.0
Maximilian Arnold,2023-12-03,1.0,11778640.0
Maximilian Arnold,2023-12-04,1.0,11371974.0
Maximilian Arnold,2023-12-05,1.0,10920403.0
Maximilian Arnold,2023-12-06,1.0,10616665.0
Maximilian Arnold,2023-12-07,1.0,10322311.0
Maximilian Arnold,2023-12-08,1.0,10092650.0
Maximilian Arnold,2023-12-09,1.0,9961638.0
Maximilian Arnold,2023-12-10,1.0,9738638.0
Maximilian Arnold,2023-12-11,1.0,9492061.0
Maximilian Arnold,2023-12-12,1.0,9254064.0
Maximilian Arnold,2023-12-13,1.0,9000546.0
Maximilian Arnold,2023-12-14,1.0,8740446.0
